"Agency","Product_ID","Client_ID","Sales_Amount","Sales"
"105","1004","2002",574,43813
"105","1007","2002",273,16745
"105","1008","2002",1730,181953
"105","1011","2002",331,31279
"105","1015","2002",130,10948
"105","1016","2002",95,7274
"105","1017","2002",181,31850
"105","1002","2002",122,30262
"105","1004","2002",295,15678
"105","1007","2002",174,13951
"105","1008","2002",1073,181605
"105","1011","2002",117,18173
"105","1012","2002",63,3737
"105","1015","2002",75,6165
"105","1016","2002",52,5655
"105","1017","2002",142,8706
"106","1002","2005",204,17749
"106","1004","2005",160,29450
"106","1007","2005",191,13826
"106","1008","2005",372,71850
"106","1011","2005",84,10868
"106","1012","2005",180,5422
"106","1015","2005",146,21194
"106","1016","2005",278,16731
"106","1017","2005",247,26140
"106","1002","2005",160,29724
"106","1004","2005",145,26880
"106","1007","2005",149,21170
"106","1008","2005",886,52474
"106","1011","2005",193,11266
"106","1012","2005",386,22694
"106","1015","2005",160,16438
"106","1016","2005",312,36938
"106","1017","2005",186,22579
"107","1002","2001",151,40525
"107","1004","2001",250,16730
"107","1007","2001",111,13481
"107","1008","2001",1114,104591
"107","1012","2001",187,8366
"107","1016","2001",764,58774
"107","1017","2001",182,31354
"107","1018","2001",224,18166
"107","1004","2001",480,59893
"107","1007","2001",230,20405
"107","1008","2001",832,115254
"107","1012","2001",347,16292
"107","1016","2001",1015,81120
"107","1017","2001",389,30182
"107","1018","2001",182,12396
"107","1002","2001",163,24558
"107","1004","2001",307,39446
"107","1007","2001",143,16971
"107","1008","2001",1054,124409
"107","1016","2001",346,24420
"107","1017","2001",126,15415
"107","1018","2001",248,23424
"107","1004","2001",156,25399
"107","1007","2001",122,20402
"107","1008","2001",876,56307
"107","1012","2001",72,7943
"107","1016","2001",342,51128
"107","1017","2001",145,22515
"107","1018","2001",134,12738
"107","1002","2001",193,26939
"107","1004","2001",337,44757
"107","1007","2001",128,13578
"107","1008","2001",664,117223
"107","1012","2001",56,3068
"107","1016","2001",646,37672
"107","1017","2001",258,21564
"107","1018","2001",225,27856
"107","1002","2001",81,10316
"107","1004","2001",308,22737
"107","1007","2001",137,16142
"107","1008","2001",736,63178
"107","1012","2001",298,15209
"107","1016","2001",435,53751
"107","1017","2001",220,25492
"107","1018","2001",262,15184
"107","1004","2001",488,24964
"107","1007","2001",168,16901
"107","1008","2001",1108,100889
"107","1012","2001",356,18480
"107","1016","2001",371,54135
"107","1017","2001",252,20983
"107","1018","2001",357,28888
"107","1004","2001",241,32185
"107","1007","2001",129,10053
"107","1008","2001",508,57721
"107","1012","2001",408,16737
"107","1016","2001",519,110831
"107","1017","2001",222,25521
"107","1018","2001",216,18625
"107","1004","2001",193,35540
"107","1007","2001",146,11897
"107","1008","2001",726,63320
"107","1012","2001",48,2403
"107","1016","2001",311,48282
"107","1017","2001",295,18918
"107","1018","2001",267,15109
"107","1004","2001",132,16177
"107","1007","2001",77,6272
"107","1008","2001",608,94986
"107","1012","2001",6,418
"107","1016","2001",217,25443
"107","1017","2001",102,10510
"107","1018","2001",76,12036
"108","1001","2009",150,27198
"108","1002","2009",168,22184
"108","1003","2009",129,19764
"108","1004","2009",368,27151
"108","1006","2009",193,33899
"108","1007","2009",118,7461
"108","1014","2009",1953,74330
"108","1018","2009",107,9145
"109","1002","2007",738,90981
"109","1007","2007",1240,99151
"109","1011","2007",628,68153
"110","1001","2010",161,23606
"110","1002","2010",308,27198
"110","1004","2010",269,18220
"110","1006","2010",634,105398
"110","1007","2010",63,3841
"110","1010","2010",132,14460
"110","1011","2010",659,26748
"110","1015","2010",154,14079
"112","1018","2012",3102,386012
"113","1008","2004",34,6068
"113","1017","2004",2,207
"113","1018","2004",0,0
"114","1002","2004",375,22826
"114","1004","2004",261,32718
"114","1008","2004",1147,109095
"114","1012","2004",115,5295
"114","1016","2004",679,73355
"114","1017","2004",270,16416
"114","1018","2004",237,19836
"114","1002","2004",262,45108
"114","1004","2004",333,18811
"114","1008","2004",572,55301
"114","1012","2004",190,15554
"114","1016","2004",451,34430
"114","1017","2004",201,37492
"114","1018","2004",152,30270
"114","1002","2004",225,15211
"114","1004","2004",221,21754
"114","1008","2004",421,68044
"114","1012","2004",260,7291
"114","1016","2004",370,41274
"114","1017","2004",232,22721
"114","1018","2004",222,14299
"114","1002","2004",329,49429
"114","1004","2004",373,35438
"114","1008","2004",1102,135520
"114","1012","2004",408,15254
"114","1016","2004",461,25758
"114","1017","2004",150,20206
"114","1018","2004",152,27209
